ID,HIV4_Polarity,VADER_Compound
1454,0.33333322222225925,0.802
1455,-0.24999996875000394,-0.5719
1455,-0.1428571224489825,-0.8201
1455,0.9999996666667778,0.0516
1455,-0.33333327777778704,0.5023
1455,0.33333327777778704,-0.7184
1455,-0.1428571224489825,-0.0516
1456,-0.33333327777778704,-0.25
1458,0.09090908264462885,-0.8807
1458,0.7499999531250029,0.5267
1459,0.9999998333333611,0.0
1459,0.4999999375000079,0.6369
1459,0.0,0.7114
1460,-0.5714285306122479,-0.9881
1460,0.9999996666667778,0.8402
1461,-0.2727272479338866,-0.89
1461,-0.3333333111111126,-0.7755
1461,-0.06666666222222252,-0.9186
1461,0.24999996875000394,-0.4767
1461,-0.33333322222225925,0.7278
1462,0.29999998500000075,-0.0516
1462,0.599999940000006,-0.2263
1463,0.199999960000008,0.8271
1464,0.46666663555555765,0.3182
1464,0.6923076390532585,0.8658
1464,0.33333322222225925,0.6369
1464,0.11111109876543349,0.1027
1464,0.11111109876543349,0.7096
1464,0.4999999583333368,-0.8637
1464,0.42857139795918586,-0.0436
1465,0.24999996875000394,0.8481
1465,0.5555554938271674,-0.6486
1465,0.6249999609375024,0.886
1465,0.5384614970414233,-0.1531
1465,0.7777776913580343,-0.3818
1465,0.18518517832647488,0.9382
1465,0.7999999200000081,0.9022
1466,0.99999980000004,0.1255
1466,-0.5555554938271674,-0.2023
1466,0.4999999583333368,0.7469
1466,0.0,0.372
1466,0.8181817438016598,0.8555
1467,-0.5384614970414233,-0.7717
1467,-0.4999999583333368,-0.9134
1468,0.12499999218750048,-0.7096
1469,0.4285713673469475,0.3182
1469,0.24999996875000394,0.5106
1469,0.24999996875000394,0.802
1470,0.19999998000000202,0.6249
1471,0.4285713673469475,0.8122
1471,-0.15789472853185638,-0.1036
1471,0.41666664930555625,0.9103
1471,0.23076921301775286,0.9484
1471,0.11111109876543349,0.0
1471,-0.39999996000000404,0.5423
1471,0.2727272479338866,0.9156
1471,0.33333322222225925,0.7003
1471,0.4285713673469475,0.7543
1471,0.0,0.1779
1472,-0.4999999375000079,-0.4767
1472,-0.16666665277777895,-0.8608
1472,-0.07692307100591762,0.4588
1472,-0.14285713265306196,-0.8114
1472,0.4545454132231443,0.4621
1472,0.0,0.3217
1473,0.636363578512402,0.9313
1473,0.599999976000001,0.9509
1473,0.7499999062500118,0.7096
1473,0.2727272479338866,0.0
1473,0.0,0.5927
1474,0.4285713673469475,0.9487
1474,-0.199999960000008,-0.4404
1474,0.7142856122449125,0.7906
1475,0.41666664930555625,0.8126
1475,0.99999980000004,0.7543
1475,0.19999998000000202,0.7096
1475,0.33333327777778704,-0.555
1475,0.599999880000024,0.6712
1476,-0.23076921301775286,-0.0138
1476,0.07692307100591762,-0.34
1476,-0.3333333111111126,-0.9598
1476,-0.4285713673469475,0.7964
1477,0.42857139795918586,-0.6875
1477,0.17647057785467188,0.9451
1477,0.7142856632653098,0.885
1477,0.39999996000000404,0.4939
1477,0.4999999583333368,0.8898
1478,-0.07692307100591762,-0.8221
1478,-0.27999998880000043,-0.9721
1478,-0.04347825992438566,-0.9821
1478,-0.3333333209876548,-0.0285
1478,0.3333333174603182,0.7748
1478,0.4444444197530878,0.4767
1478,-0.16666665277777895,0.7533
1478,-0.24999998437500096,-0.9468
1478,-0.39999996000000404,-0.8588
1478,-0.4285713673469475,-0.4939
1479,-0.09090908264462885,-0.8769
1479,0.09999999500000024,0.1893
1479,0.09090908264462885,0.7895
1479,-0.11111109876543349,0.3818
1479,0.2857142653061239,0.1779
1479,-0.3333333111111126,-0.974
1479,0.05555555401234573,-0.9346
1480,-0.33333327777778704,-0.296
1480,0.3333333055555579,-0.3818
1480,0.0,-0.5106
1480,0.09090908264462885,-0.5106
1480,0.24999998437500096,-0.5989
1480,-0.26315788088642733,-0.9782
1481,-0.07692307100591762,-0.9454
1481,0.0,-0.0516
1481,-0.14285713265306196,-0.947
1481,0.0,0.1406
1481,0.33333327777778704,-0.1901
1481,-0.4285713673469475,-0.5927
1481,-0.19999998000000202,-0.9001
1481,0.12499999218750048,-0.8834
1481,0.1428571224489825,0.34
1481,0.99999950000025,0.3071
1481,-0.16666665277777895,-0.8936
1481,0.0,-0.8316
1482,0.7777776913580343,0.9385
1482,0.7142856632653098,0.891
1482,0.4999999583333368,0.9432
1482,0.9999998333333611,0.4215
1482,0.7499999062500118,0.9287
1482,0.7499999062500118,-0.25
1482,-0.11111109876543349,0.002
1483,0.1428571224489825,0.9442
1483,0.2857142653061239,-0.8658
1483,0.23076921301775286,-0.3447
1484,0.5555554938271674,0.6365
1484,0.3333333055555579,0.4118
1484,0.599999940000006,0.8334
1484,0.33333327777778704,0.2732
1485,0.09090908264462885,-0.1363
1485,0.4117646816609011,0.6956
1485,0.47368418559556913,0.8834
1486,0.5555554938271674,0.7065
1486,0.7999999200000081,0.8176
1486,0.8333332638888947,0.802
1487,0.1428571224489825,0.4215
1487,0.599999880000024,0.5859
1487,-0.3846153550295881,-0.965
1487,0.19999998666666757,-0.8176
1487,-0.2857142653061239,-0.9774
1487,-0.6666665555555741,-0.7203
1488,-0.17647057785467188,-0.8846
1488,0.29999998500000075,-0.6969
1489,0.19999998000000202,-0.6219
1489,0.06666666222222252,-0.9153
1489,0.23076921301775286,0.765
1490,0.0,0.5994
1490,-0.2727272479338866,-0.8316
1490,0.33333327777778704,-0.0258
1491,0.39999996000000404,0.6956
1492,0.0,0.1027
1493,0.0,0.7519
1494,0.05882352595155729,-0.8176
1494,0.7647058373702448,0.0294
1495,0.42857139795918586,-0.7402
1495,0.0,-0.2023
1496,-0.24999996875000394,-0.7983
1496,0.9999990000010001,0.6542
1497,0.9999998333333611,-0.6037
1497,0.9999990000010001,0.6542
1498,0.9999990000010001,-0.4767
1498,0.9999996666667778,0.4588
1499,0.0,-0.4995
1499,-0.49999987500003124,0.6249
1500,0.11111109876543349,-0.7804
1500,-0.49999987500003124,0.6249
1501,0.0,0.3109
1501,-0.199999960000008,0.7983
1503,0.3846153550295881,0.34
1504,-0.3333333148148158,-0.9499
1504,-0.14285713265306196,-0.6697
1504,-0.05882352595155729,-0.9134
1504,0.23076921301775286,0.5859
1504,0.19999998000000202,-0.7351
1504,-0.1428571224489825,0.7506
1504,-0.07692307100591762,-0.5994
1504,0.33333329629630043,-0.8573
1504,-0.4999999375000079,-0.9366
1504,-0.9999998750000157,-0.8481
1504,0.33333327777778704,0.2263
1504,0.7142856122449125,0.7504
1504,-0.33333327777778704,-0.8834
1504,-0.3333333055555579,-0.8316
1504,-0.99999950000025,-0.25
1504,0.0,-0.8945
1504,-0.33333329629630043,0.34
1504,0.0,-0.8479
1504,0.9999996666667778,0.0
1504,0.199999960000008,0.4404
1504,-0.33333327777778704,-0.836
1504,0.11111109876543349,-0.6444
1504,-0.2727272479338866,-0.8738
1504,0.17647057785467188,-0.7717
1504,0.7499999062500118,0.8316
1504,0.3846153550295881,0.9101
1504,-0.11111109876543349,-0.4588
1504,-0.33333329629630043,-0.765
1504,-0.7777776913580343,-0.9537
1504,0.7499999062500118,0.4404
1504,-0.24999996875000394,0.0
1504,0.24999996875000394,0.1531
1504,0.4999999583333368,-0.34
1504,0.0,0.7743
1504,-0.11111109876543349,-0.7964
1504,0.1428571224489825,-0.4453
1504,0.3846153550295881,0.7269
1505,-0.4117646816609011,-0.9709
1505,-0.24999996875000394,0.8271
1505,-0.19999998000000202,-0.046
1505,-0.3333333148148158,-0.9579
1506,-0.09090908264462885,0.5248
1506,0.33333329629630043,0.9058
1506,0.6666665555555741,-0.1027
1506,0.24999996875000394,-0.4588
1506,0.4999999375000079,-0.0609
1506,0.0,0.5006
1506,0.49999987500003124,0.0
1506,0.99999950000025,0.0
1506,0.99999950000025,0.0
1506,-0.09090908264462885,0.1027
1507,-0.5384614970414233,-0.9364
1507,-0.1304347769376184,0.1901
1507,-0.599999940000006,-0.7003
1507,-0.19999998666666757,-0.6249
1507,0.2857142653061239,0.1154
1508,0.19999998666666757,-0.168
1508,0.7777776913580343,0.9559
1509,0.5714285306122479,-0.5423
1509,-0.6666665555555741,0.2263
1510,0.19999998000000202,0.802
1510,0.5238094988662143,0.8847
1510,0.5555554938271674,-0.0598
1510,-0.11111110493827195,-0.765
1511,0.0,-0.1613
1511,0.33333327777778704,-0.886
1511,0.16666665277777895,-0.7449
1511,0.4999999375000079,0.2263
1512,-0.33333327777778704,-0.824
1512,-0.1428571224489825,-0.0
1513,0.33333327777778704,0.2023
1513,-0.05263157617728546,-0.9444
1513,0.19999998000000202,0.7269
1513,0.99999950000025,-0.2584
1513,0.33333327777778704,0.5413
1514,-0.199999960000008,0.1027
1514,0.7142856122449125,0.8402
1514,0.0,-0.4215
1514,-0.599999940000006,-0.2263
1514,0.23076921301775286,-0.2516
1514,0.4285713673469475,0.7845
1514,0.11111109876543349,-0.5647
1514,0.4285713673469475,0.5859
1514,0.4999999583333368,0.9001
1514,0.5555554938271674,0.1779
1515,-0.23076921301775286,0.6249
1515,0.199999960000008,0.6808
1515,-0.199999960000008,-0.4404
1515,-0.21739129489603065,-0.9268
1515,0.4545454132231443,-0.8779
1515,-0.33333322222225925,-0.296
1516,-0.49999987500003124,0.6486
1516,0.9999998571428775,0.9349
1518,-0.41666664930555625,-0.9739
1518,0.05882352595155729,-0.9011
1518,0.6470587854671302,-0.2732
1518,0.1428571224489825,0.4404
1518,-0.05882352595155729,-0.6705
1518,0.4999999375000079,0.1764
1518,-0.4999999375000079,-0.9217
1519,-0.4999999687500019,-0.8613
1519,0.6666665555555741,-0.4215
1521,0.5384614970414233,0.7845
1521,-0.09090908264462885,0.0
1522,0.33333329629630043,0.5859
1522,0.8888888395061756,0.9382
1523,-0.9999990000010001,-0.296
1523,0.0,-0.0772
1524,-0.99999950000025,0.8115
1524,0.24999996875000394,0.9118
1525,0.636363578512402,0.8834
1525,0.7142856632653098,0.7717
1526,-0.24999996875000394,-0.694
1526,0.16666665277777895,-0.8705
1526,0.0,-0.7898
1526,0.6666665555555741,0.0
1526,-0.2727272479338866,-0.802
1527,0.4999999750000012,-0.7717
1527,0.37499997656250145,-0.8442
1527,0.24137930202140337,-0.6597
1527,0.3333333148148158,0.8442
1527,0.4444444197530878,0.886
1528,0.12499999218750048,0.8979
1528,0.09090908264462885,0.4939
1528,0.599999880000024,0.7184
1529,0.16666665277777895,-0.824
1529,0.33333329629630043,-0.5994
1529,0.1428571224489825,-0.204
1529,0.99999950000025,0.3612
1529,0.33333322222225925,0.4939
1530,0.0,-0.5091
1530,0.599999940000006,0.674
1530,-0.14285713265306196,0.4969
1530,0.17647057785467188,-0.6329
1531,-0.5555555246913597,-0.1941
1532,-0.4999999375000079,-0.9406
1532,0.49999987500003124,0.128
1532,0.4999999375000079,-0.5499
1533,-0.49999987500003124,-0.7584
1533,0.24999998437500096,0.25
1533,-0.39999996000000404,-0.8658
1533,-0.09090908264462885,-0.2144
1533,0.199999960000008,-0.8462
1534,0.24999996875000394,-0.1779
1534,-0.09090908264462885,-0.9578
1534,0.17647057785467188,-0.9413
1534,0.0,-0.1513
1534,0.0,-0.7351
1535,0.05882352595155729,0.7584
1535,0.06666666222222252,-0.2732
1535,0.07692307100591762,0.9163
1536,0.0,0.0849
1536,0.6923076390532585,0.9165
1537,-0.09090908264462885,-0.1779
1537,-0.11111109876543349,-0.7063
1537,-0.599999880000024,-0.4767
1537,-0.6666665555555741,0.1655
1537,0.9999990000010001,0.7351
1538,0.0,-0.8816
1538,-0.33333322222225925,-0.694
1538,0.33333322222225925,0.0
1538,-0.9999990000010001,-0.6841
1539,0.5555554938271674,0.5367
1539,0.636363578512402,0.7506
1539,0.0,-0.4588
1541,0.6666665555555741,0.8499
1541,-0.9999996666667778,-0.5267
1541,-0.599999880000024,-0.8918
1541,0.99999950000025,0.0
1541,0.0,-0.9531
1541,0.49999987500003124,0.0516
1542,-0.9999990000010001,0.0
1542,0.39999996000000404,0.4019
1542,0.19999998666666757,-0.2482
1542,0.34999999125000025,0.6388
1542,0.05263157617728546,-0.1147
1542,0.0,-0.9468
1542,-0.33333322222225925,-0.504
1543,-0.06666666222222252,-0.904
1544,-0.4285713673469475,-0.431
1544,0.11111109876543349,-0.9193
1544,0.39999996000000404,-0.8399
1544,0.39999996000000404,-0.4515
1545,0.07692307396449716,0.5859
1545,0.5294117335640156,0.9062
1546,0.3333333111111126,0.6297
1546,0.5555554938271674,0.899
1548,-0.15789472853185638,-0.9509
1548,-0.399999980000001,0.8807
1548,0.5714285306122479,0.8442
1548,0.3846153550295881,0.5423
1548,0.14285713265306196,-0.5423
1550,-0.49999987500003124,-0.3182
1550,-0.24999996875000394,-0.6908
1550,-0.7499999062500118,0.0772
1550,-0.7999999200000081,0.5994
1550,0.0,0.7717
1550,0.39999996000000404,-0.2429
1552,-0.1666666597222225,-0.8074
1552,-0.5555554938271674,0.8124
1553,0.0,0.2263
1553,-0.9999990000010001,0.2732
1553,0.11111109876543349,0.9118
1553,0.0,0.0872
1553,0.11111109876543349,0.7351
1553,0.35999998560000057,0.95
1553,0.33333329629630043,-0.3818
1553,0.0,-0.25
1554,0.0,-0.9729
1554,0.29999998500000075,0.7935
1555,0.8461537810650938,0.7351
1556,-0.46666663555555765,-0.9698
1556,-0.07692307100591762,-0.1833
1556,0.33333322222225925,0.5574
1557,0.0,-0.6037
1557,0.0,-0.2263
1557,0.06666666222222252,-0.7354
1557,0.4999999687500019,0.9769
1557,0.5238094988662143,-0.9053
1557,0.11111110493827195,-0.9399
1557,-0.14285713265306196,0.4576
1557,-0.16666665277777895,0.7506
1558,0.6666666111111158,0.8945
1558,0.0,-0.1806
1558,0.0,0.3412
1559,0.0,-0.8176
1559,-0.33333327777778704,-0.9274
1559,-0.37499997656250145,-0.9804
1559,-0.33333322222225925,-0.6573
1559,-0.9999996666667778,-0.4215
1559,0.19999998000000202,0.128
1559,-0.4999999375000079,-0.34
1560,-0.4117646816609011,-0.8953
1560,-0.24999998437500096,-0.9665
1561,-0.12499999218750048,-0.7964
1562,0.0,-0.4939
1562,-0.3333333111111126,-0.886
1562,-0.16666665277777895,-0.902
1563,-0.5555554938271674,-0.0258
1563,0.24999996875000394,0.4588
1563,0.0,-0.4767
1563,0.9999998333333611,-0.6335
1564,0.23076921301775286,-0.6597
1564,-0.4999999375000079,-0.3612
1564,-0.9999996666667778,-0.3612
1564,0.19999999333333354,-0.9596
1565,0.05263157617728546,-0.7506
1565,0.599999940000006,-0.5041
1566,0.17647057785467188,-0.3182
1566,0.36842103324099823,0.25
1567,-0.9999996666667778,-0.7506
1567,-0.19999998666666757,-0.9636
1567,0.0,-0.5859
1567,0.06666666222222252,-0.5994
1568,-0.23076922189349144,-0.9349
1568,0.09999999500000024,0.891
1569,0.14285713265306196,-0.6808
1569,0.23076921301775286,-0.8398
1570,-0.42857139795918586,-0.9766
1570,0.0,-0.8126
1570,0.23076921301775286,-0.8977
1571,-0.2222222098765439,-0.4404
1571,-0.5555554938271674,-0.5423
1572,0.5555554938271674,0.7998
1573,0.0,0.0
1573,0.23076921301775286,0.6249
1573,0.4285714132653067,0.9103
1573,0.1428571224489825,0.6604
1573,0.199999960000008,-0.128
1574,0.0,-0.4228
1574,-0.24999998437500096,-0.8294
1574,-0.3846153550295881,-0.872
1574,-0.30769229585798863,-0.9021
1574,0.49999987500003124,0.5859
1575,-0.06666666222222252,-0.128
1575,0.0,-0.8674
1575,-0.1428571224489825,-0.866
1575,0.0,-0.6249
1575,0.0,-0.8625
1575,0.2857142653061239,-0.1779
1575,0.17647057785467188,-0.8481
1575,0.09090908264462885,-0.9638
1575,-0.1999999900000005,-0.2259
1575,-0.33333322222225925,0.7325
1576,-0.9999990000010001,0.5267
1576,0.4285713673469475,0.5994
1576,0.33333322222225925,-0.0772
1576,-0.4285713673469475,-0.8413
1576,-0.19999998666666757,-0.9541
1576,0.3846153550295881,-0.7819
1576,-0.33333327777778704,0.2023
1576,-0.9999990000010001,0.4404
1577,0.5999999600000027,0.8367
1577,-0.05263157617728546,0.1406
1577,0.04761904535147403,0.0281
1578,-0.399999980000001,-0.8979
1578,-0.4999999583333368,-0.296
1579,-0.6666665555555741,-0.8998
1579,-0.5555554938271674,-0.872
1579,-0.24999996875000394,-0.8763
1579,0.0,-0.899
1579,0.24999996875000394,0.8271
1579,0.16666665277777895,-0.5574
1579,0.49999987500003124,0.4215
1579,0.0,0.0
1579,0.2857142653061239,-0.1779
1580,-0.09090908677685969,-0.7297
1580,0.06666666222222252,-0.9366
1580,0.0,-0.9398
1580,0.17647057785467188,-0.8519
1580,-0.19999998000000202,0.705
1580,0.2857142653061239,-0.4588
1580,0.636363578512402,0.8032
1581,-0.4999999375000079,-0.6037
1581,-0.599999940000006,-0.7167
1581,0.0,-0.1424
1581,-0.07692307100591762,0.891
1581,-0.3333333055555579,-0.6486
1581,0.599999880000024,-0.5413
1581,0.24999996875000394,0.3818
1582,-0.3043478128544429,0.9147
1582,-0.16666665277777895,0.0
1582,-0.636363578512402,-0.5946
1582,-0.4545454132231443,-0.6318
1582,0.3333333148148158,-0.802
1582,-0.4285713673469475,0.1406
1582,0.1428571224489825,-0.6597
1582,0.3846153550295881,0.5994
1583,0.6190475895691624,0.8986
1583,0.3846153550295881,-0.2263
1583,-0.199999960000008,-0.1687
1583,-0.1428571224489825,0.3818
1583,0.99999950000025,0.5553
1583,0.42857139795918586,0.9052
1583,0.0,0.0
1583,0.39999996000000404,0.0644
1583,0.4117646816609011,0.9811
1583,0.4999999375000079,0.9153
1584,-0.16666665277777895,-0.836
1585,-0.26315788088642733,-0.9442
1586,-0.2941176297577865,-0.25
1586,0.12499999218750048,-0.8677
1586,-0.5294117335640156,-0.7738
1586,0.5555554938271674,0.5271
1586,0.1666666597222225,0.7743
1586,0.0,-0.1027
1586,-0.6666665555555741,-0.8225
1586,0.33333327777778704,-0.837
1586,0.33333322222225925,0.5106
1586,0.0,0.8625
1586,0.24999996875000394,-0.8519
1586,0.9999996666667778,-0.7003
1586,0.9999998750000157,0.5423
1586,0.599999940000006,0.09
1586,0.9999998333333611,0.3818
1586,-0.99999950000025,-0.3818
1586,0.9999997500000625,0.4767
1586,0.636363578512402,0.4019
1586,0.7499999062500118,-0.2263
1586,0.1428571224489825,-0.2263
1586,0.33333327777778704,0.4019
1588,0.636363578512402,-0.3818
1588,0.24999996875000394,0.4939
1588,-0.16666665277777895,-0.0516
1589,0.0,-0.5106
1589,0.19999999200000032,0.7543
1589,0.24999998437500096,0.8442
1589,0.9999998888889013,0.8847
1589,0.5555554938271674,-0.0516
1590,-0.2222222098765439,-0.9777
1590,-0.4545454132231443,-0.836
1590,-0.1428571224489825,-0.2732
1590,-0.24999998958333375,-0.9888
1590,-0.11111110493827195,-0.8442
1591,0.33333322222225925,-0.2103
1591,0.4285713673469475,0.1531
1591,0.4545454132231443,0.7269
1591,-0.24999996875000394,0.7096
1592,0.24999996875000394,0.296
1592,0.8666666088888928,0.97
1592,0.33333327777778704,0.9022
1593,0.0,0.4648
1593,0.07692307100591762,-0.2023
1593,0.1428571224489825,0.8402
1593,-0.07692307100591762,0.6808
1593,0.0,0.6124
1593,0.6666665555555741,0.4767
1593,-0.19999998000000202,-0.9217
1593,0.0,-0.7269
1595,0.0,-0.6808
1596,0.19999998000000202,-0.4516
1596,0.11111110493827195,0.743
1596,0.5294117335640156,0.5994
1596,0.6499999837500005,-0.7597
1596,-0.05882352595155729,0.4927
1596,0.2222222098765439,0.4588
1596,0.5862068763376939,0.9811
1596,0.11111110493827195,-0.892
1596,-0.5555554938271674,-0.8911
1596,0.1428571224489825,0.6369
1596,-0.49999987500003124,-0.5994
1596,0.09090908264462885,-0.6428
1596,-0.9999990000010001,0.128
1596,0.33333329629630043,0.4601
1596,-0.09090908264462885,-0.8836
1596,0.23076921301775286,0.5106
1596,0.199999960000008,-0.0258
1596,0.5555554938271674,0.7157
1596,-0.33333322222225925,0.2896
1597,0.4999999375000079,0.4588
1597,0.2727272479338866,-0.0772
1597,-0.99999950000025,-0.5106
1597,0.29999998500000075,-0.34
1598,-0.14285713265306196,-0.9153
1598,0.27999998880000043,0.6808
1599,0.47368418559556913,0.6369
1600,0.2222222098765439,0.5859
1601,0.14285713605442207,0.34
1602,0.0,0.0258
1603,0.23076921301775286,0.2144
1603,0.599999940000006,0.34
1603,0.23809522675737013,-0.4784
1604,0.05263157617728546,0.2732
1604,0.3333333055555579,-0.128
1605,-0.4285713673469475,0.3182
1605,0.4285713673469475,0.7096
1605,0.0,-0.7469
1606,0.0,-0.6705
1606,0.4285713673469475,0.8481
1607,-0.05882352595155729,0.6705
1608,0.4117646816609011,0.8271
1608,0.599999880000024,0.0772
1608,-0.199999960000008,-0.7003
1609,0.99999980000004,0.93
1610,0.1428571224489825,0.765
1611,-0.2941176297577865,-0.7865
1611,0.07692307100591762,0.4588
1612,0.0,-0.2023
1612,0.0,-0.5766
1612,-0.33333327777778704,-0.2023
1612,0.0,0.1779
1612,0.09090908264462885,0.4915
1612,-0.11111109876543349,0.8495
1612,0.032258063475546335,-0.3266
1612,0.6666665555555741,-0.3892
1612,0.49999987500003124,0.743
1613,0.23076921301775286,0.9432
1613,0.24999996875000394,0.7708
1613,0.1428571224489825,-0.5423
1613,0.5999999600000027,0.128
1613,0.11111109876543349,0.8316
1613,0.23076921301775286,0.4939
1613,0.6666665555555741,0.8358
1613,0.4117646816609011,-0.1027
1613,0.0,0.7684
1613,0.16666665277777895,0.3612
1614,-0.33333329629630043,-0.8271
1614,0.333333319444445,-0.9231
1614,0.7999999200000081,-0.4404
1614,-0.1428571224489825,0.3353
1614,0.39999996000000404,0.2617
1614,0.09090908264462885,0.0
1615,0.9999996666667778,0.34
1615,-0.16666665277777895,-0.9425
1616,0.07692307100591762,-0.8851
1616,0.0,-0.4976
1616,0.636363578512402,0.4767
1616,-0.2727272479338866,-0.936
1616,-0.09090908264462885,-0.8519
1617,-0.199999960000008,-0.941
1617,0.23076921301775286,-0.9892
1617,-0.04347825897920613,-0.9809
1617,-0.09090908264462885,0.2253
1617,0.24999996875000394,-0.2382
1617,0.0,-0.5994
1618,-0.199999960000008,-0.25
1619,0.037037035665294975,-0.6074
1619,0.2727272479338866,0.8847
1620,-0.24999996875000394,-0.7681
1620,0.0,-0.4404
1620,-0.4999999583333368,-0.8625
1620,0.5789473379501401,0.8847
1621,0.599999880000024,0.5574
1621,0.19999998000000202,-0.2089
1621,0.5555554938271674,-0.2936
1621,0.23076921301775286,0.5023
1621,0.0,-0.4215
1622,-0.19999998000000202,-0.7674
1622,0.636363578512402,0.3182
1623,-0.199999960000008,0.8331
1623,0.0,-0.6115
1624,0.9999998333333611,0.0
1624,0.5714285306122479,0.4404
1624,0.05882352595155729,-0.8807
1624,0.33333327777778704,-0.743
1624,0.9999998888889013,0.5574
1624,0.33333322222225925,-0.1877
1624,0.599999940000006,0.3818
1625,0.04347825897920613,-0.8883
1625,-0.599999880000024,-0.6486
1625,0.33333329629630043,-0.5574
1625,0.33333329629630043,0.7165
1625,0.24999996875000394,-0.6369
1625,-0.09090908264462885,-0.8402
1627,0.29999998500000075,0.7351
1628,0.39999996000000404,0.25
1628,0.09090908264462885,0.6124
1629,0.2857142653061239,-0.9534
1629,0.3333333111111126,0.1531
1629,0.8333332638888947,0.8294
1629,-0.4999999375000079,-0.5719
1629,0.3333333055555579,-0.9451
1629,-0.24999996875000394,-0.7003
1629,-0.09090908264462885,-0.4927
1631,0.46666663555555765,0.5766
1631,0.636363578512402,-0.7684
1631,0.99999980000004,0.8625
1631,0.3846153550295881,0.7869
1632,0.3333333111111126,-0.0498
1632,0.2857142653061239,0.9571
1632,-0.05882352595155729,-0.25
1632,-0.1428571224489825,0.9063
1632,0.49999987500003124,0.2617
1632,0.24999996875000394,-0.1154
1632,-0.05882352595155729,-0.8481
1634,0.33333327777778704,0.128
1634,0.11111109876543349,0.836
1634,0.7499999062500118,0.4215
1634,0.7777776913580343,0.4817
1634,0.9999998333333611,0.3919
1634,-0.1428571224489825,-0.5719
1635,0.7142856122449125,0.7184
1636,-0.33333327777778704,-0.8885
1636,-0.4545454132231443,-0.8779
1636,-0.6666665555555741,-0.5994
1636,0.37499997656250145,-0.8537
1636,0.0,-0.5859
1637,-0.07692307100591762,-0.824
1637,0.27272726033057904,-0.8968
1637,0.2857142653061239,0.2796
1637,0.599999880000024,0.9136
1637,0.8333332638888947,0.4404
1637,0.0,0.91
1637,0.09090908264462885,-0.4939
1637,0.7142856802721105,0.8093
1637,0.4444444197530878,-0.2177
1637,0.9999998571428775,0.0644
1638,0.18181817355371938,0.7684
1639,0.99999950000025,0.5994
1640,0.99999950000025,0.4215
1640,0.99999950000025,0.0
1641,-0.49999987500003124,-0.5994
1642,0.9999997500000625,-0.4404
1643,0.199999960000008,-0.6632
1644,0.99999950000025,0.4939
1645,0.9999990000010001,0.0
1645,0.99999950000025,0.4019
1646,-0.33333322222225925,0.0
1647,0.33333327777778704,0.5994
1647,-0.33333327777778704,-0.5574
1648,0.0,-0.743
1649,0.6923076390532585,0.6124
1649,0.1428571224489825,0.6808
1650,0.24999996875000394,0.3818
1650,0.0,-0.34
1650,-0.1428571224489825,-0.8225
1651,0.33333329629630043,0.4939
1652,0.24999996875000394,-0.2263
1652,0.7142856122449125,0.2732
1653,0.599999880000024,0.0
1653,0.7499999062500118,-0.1965
1653,0.49999987500003124,0.0
1653,0.9999998571428775,0.5994
1654,0.4999999375000079,-0.4767
1654,0.33333322222225925,0.4215
1654,0.7777776913580343,0.2732
1655,0.6666665555555741,0.2263
1655,0.8181817438016598,0.5667
1655,0.33333322222225925,-0.7269
1655,0.7142856122449125,-0.4019
1655,0.49999987500003124,-0.2263
1655,0.599999880000024,-0.2263
1656,0.9999998571428775,0.9081
1657,0.19999998000000202,0.34
1658,0.0,0.5859
1658,0.7999999200000081,0.5719
1658,0.9999997500000625,0.0516
1660,0.24999996875000394,0.8185
1660,0.99999950000025,0.2732
1660,0.33333327777778704,0.743
1661,0.7999999200000081,0.7269
1661,-0.33333329629630043,0.4678
1661,0.6666665555555741,0.6597
1661,0.0,0.296
1661,0.0,0.6369
1662,0.4545454132231443,0.8126
1662,0.4285713673469475,0.9062
1663,0.09090908264462885,-0.7994
1663,0.9999996666667778,0.4767
1663,0.0,0.6124
1663,0.33333322222225925,-0.1027
1663,0.24999996875000394,-0.765
1664,0.0,0.8555
1664,0.4999999583333368,0.3818
1665,0.4999999375000079,0.3506
1665,0.599999880000024,0.3818
1665,0.14285713265306196,0.4019
1666,0.6666666111111158,0.25
1666,0.4545454132231443,0.25
1666,-0.199999960000008,0.34
1666,0.7499999062500118,-0.3612
1666,0.99999950000025,0.0
1667,0.19999998000000202,-0.128
1667,0.3333333148148158,0.7402
1667,0.23076921301775286,-0.25
1667,-0.4285713673469475,0.1027
1667,0.33333322222225925,0.4215
1667,0.0,-0.4767
1668,0.99999950000025,0.3182
1668,0.7142856122449125,0.6808
1669,0.99999980000004,0.4588
1669,0.5555554938271674,0.6249
1669,0.4545454132231443,0.8242
1670,0.9999997500000625,0.0
1670,0.0,0.0
1670,0.99999980000004,0.8496
1671,0.16666665277777895,0.4779
1671,0.4999999750000012,-0.298
1671,0.11111110493827195,-0.6204
1671,0.5384614970414233,0.9442
1671,0.06666666222222252,-0.1901
1672,0.14285713265306196,0.6249
1672,0.9999998750000157,0.4497
1674,0.6666665555555741,-0.2023
1674,-0.14285713265306196,-0.9437
1675,0.0,0.0
1675,0.05882352595155729,0.8608
1675,0.636363578512402,0.7845
1675,-0.4999999375000079,0.5902
1675,0.1428571224489825,0.0745
1675,-0.1428571224489825,0.2484
1675,0.5714285306122479,0.9038
1676,0.24999996875000394,0.7717
1676,0.1428571224489825,0.701
1678,0.49999987500003124,0.0
